flightNumber,callSign,entryTime,speed_in,wtCat,route,nodeOri,tOri,nodeDest,tDest,travelTime,linkType,timeOnPMSRing
31,ZH9888_34226560.csv,85499.94680569172,137.35666666666668,1,0 1 5 17 18 19,5,86109.98111084956,17,86184.92189675472,74.94078590516301,normal,0.0
31,ZH9888_34226560.csv,85499.94680569172,137.35666666666668,1,0 1 5 17 18 19,17,86184.92189675472,18,86278.0186383308,93.09674157608704,normal,0.0
31,ZH9888_34226560.csv,85499.94680569172,137.35666666666668,1,0 1 5 17 18 19,18,86278.0186383308,19,86375.62032510308,97.60168677228211,normal,0.0
32,HU7766_3422707d.csv_1,85279.43687662392,147.13111111111112,1,0 1 5 17 18 21,0,85274.43687662392,1,85383.38420940869,108.9473327847641,normal,0.0
32,HU7766_3422707d.csv_1,85279.43687662392,147.13111111111112,1,0 1 5 17 18 21,1,85383.38420940869,5,85549.87100066988,166.48679126119197,normal,0.0
32,HU7766_3422707d.csv_1,85279.43687662392,147.13111111111112,1,0 1 5 17 18 21,5,85549.87100066988,17,85619.83320289603,69.96220222614869,normal,0.0
32,HU7766_3422707d.csv_1,85279.43687662392,147.13111111111112,1,0 1 5 17 18 21,17,85619.83320289603,18,85706.74519590587,86.9119930098435,normal,0.0
32,HU7766_3422707d.csv_1,85279.43687662392,147.13111111111112,1,0 1 5 17 18 21,18,85706.74519590587,21,85808.73249628619,101.98730038032902,normal,0.0
33,ADD6582_1,3044.6938155355506,148.16000000000003,2,2 3 4 5 17 18 19,2,3054.6938155355506,3,3217.8083500426415,163.11453450709072,normal,0.0
33,ADD6582_1,3044.6938155355506,148.16000000000003,2,2 3 4 5 17 18 19,3,3217.8083500426415,4,3491.543890205313,273.7355401626713,normal,0.0
33,ADD6582_1,3044.6938155355506,148.16000000000003,2,2 3 4 5 17 18 19,4,3491.543890205313,5,3626.925073874844,135.38118366953137,normal,0.0
33,ADD6582_1,3044.6938155355506,148.16000000000003,2,2 3 4 5 17 18 19,5,3626.925073874844,17,3696.4014274744222,69.4763535995782,normal,0.0
33,ADD6582_1,3044.6938155355506,148.16000000000003,2,2 3 4 5 17 18 19,17,3696.4014274744222,18,3782.709864977253,86.30843750283069,normal,0.0
33,ADD6582_1,3044.6938155355506,148.16000000000003,2,2 3 4 5 17 18 19,18,3782.709864977253,19,3873.194762089056,90.48489711180319,normal,0.0
34,ZH9604_3421bf91.csv,74090.67639851314,138.38555555555556,1,0 1 5 17 18 21,0,74095.67639851314,1,74211.50887872296,115.83248020982354,normal,0.0
34,ZH9604_3421bf91.csv,74090.67639851314,138.38555555555556,1,0 1 5 17 18 21,1,74211.50887872296,5,74388.51714006385,177.00826134089556,normal,0.0
34,ZH9604_3421bf91.csv,74090.67639851314,138.38555555555556,1,0 1 5 17 18 21,5,74388.51714006385,17,74462.90074540467,74.38360534081237,normal,0.0
34,ZH9604_3421bf91.csv,74090.67639851314,138.38555555555556,1,0 1 5 17 18 21,17,74462.90074540467,18,74555.3053178984,92.40457249373696,normal,0.0
34,ZH9604_3421bf91.csv,74090.67639851314,138.38555555555556,1,0 1 5 17 18 21,18,74555.3053178984,21,74663.7379123548,108.4325944564093,normal,0.0
35,MU2937_3421d1dd.csv_1,69610.62878359352,146.61666666666667,2,12 13 14 20 21,12,69610.62878359352,13,69910.11709497495,299.48831138142793,normal,0.0
35,MU2937_3421d1dd.csv_1,69610.62878359352,146.61666666666667,2,12 13 14 20 21,13,69910.11709497495,14,70114.77714543922,204.66005046427637,normal,0.0
35,MU2937_3421d1dd.csv_1,69610.62878359352,146.61666666666667,2,12 13 14 20 21,14,70114.77714543922,20,70252.41622592474,137.6390804855246,normal,0.0
35,MU2937_3421d1dd.csv_1,69610.62878359352,146.61666666666667,2,12 13 14 20 21,20,70252.41622592474,21,70326.27269200317,73.85646607843056,normal,0.0
36,ADD5293_1,82904.57470412599,151.76111111111112,2,6 7 9 10 11 18 21,6,82659.57470412599,7,82971.15194628933,311.5772421633478,normal,0.0
36,ADD5293_1,82904.57470412599,151.76111111111112,2,6 7 9 10 11 18 21,7,82971.15194628933,9,83182.70340789486,211.55146160553502,normal,0.0
36,ADD5293_1,82904.57470412599,151.76111111111112,2,6 7 9 10 11 18 21,9,83182.70340789486,10,83440.05496719781,257.3515593029431,normal,0.0
36,ADD5293_1,82904.57470412599,151.76111111111112,2,6 7 9 10 11 18 21,10,83440.05496719781,11,83541.001343159,100.94637596119678,normal,0.0
36,ADD5293_1,82904.57470412599,151.76111111111112,2,6 7 9 10 11 18 21,11,83541.001343159,18,83706.50939421527,165.5080510562729,normal,0.0
36,ADD5293_1,82904.57470412599,151.76111111111112,2,6 7 9 10 11 18 21,18,83706.50939421527,21,83808.44323279215,101.9338385768796,normal,0.0
37,CZ8496_34222f17.csv,81788.38797168099,184.68555555555557,1,2 3 4 5 17 18 21,2,81793.38797168099,3,81924.24308571454,130.85511403354354,normal,0.0
37,CZ8496_34222f17.csv,81788.38797168099,184.68555555555557,1,2 3 4 5 17 18 21,3,81924.24308571454,4,82143.84151347735,219.59842776281155,normal,0.0
37,CZ8496_34222f17.csv,81788.38797168099,184.68555555555557,1,2 3 4 5 17 18 21,4,82143.84151347735,5,82252.44814550194,108.60663202458227,normal,0.0
37,CZ8496_34222f17.csv,81788.38797168099,184.68555555555557,1,2 3 4 5 17 18 21,5,82252.44814550194,17,82308.18405033949,55.73590483754464,normal,0.0
37,CZ8496_34222f17.csv,81788.38797168099,184.68555555555557,1,2 3 4 5 17 18 21,17,82308.18405033949,18,82377.4231311217,69.23908078221515,normal,0.0
37,CZ8496_34222f17.csv,81788.38797168099,184.68555555555557,1,2 3 4 5 17 18 21,18,82377.4231311217,21,82458.67206680073,81.24893567903649,normal,0.0
38,ZH9934_3421499e.csv,46640.18912827099,156.90555555555557,2,0 1 5 17 18 19,0,46800.18912827099,1,46902.34957802982,102.16044975882798,normal,0.0
38,ZH9934_3421499e.csv,46640.18912827099,156.90555555555557,2,0 1 5 17 18 19,1,46902.34957802982,5,47058.46506098293,156.11548295311772,normal,0.0
38,ZH9934_3421499e.csv,46640.18912827099,156.90555555555557,2,0 1 5 17 18 19,5,47058.46506098293,17,47124.0689620868,65.60390110386402,normal,0.0
38,ZH9934_3421499e.csv,46640.18912827099,156.90555555555557,2,0 1 5 17 18 19,17,47124.0689620868,18,47205.56676536816,81.49780328136144,normal,0.0
38,ZH9934_3421499e.csv,46640.18912827099,156.90555555555557,2,0 1 5 17 18 19,18,47205.56676536816,19,47291.008241985204,85.44147661704696,normal,0.0
39,HU7736_3421fd40.csv,77427.02672158458,161.53555555555556,2,2 3 4 5 17 18 19,2,77427.02672158458,3,77576.63495705606,149.60823547147177,normal,0.0
39,HU7736_3421fd40.csv,77427.02672158458,161.53555555555556,2,2 3 4 5 17 18 19,3,77576.63495705606,4,77827.70449707787,251.0695400218132,normal,0.0
39,HU7736_3421fd40.csv,77427.02672158458,161.53555555555556,2,2 3 4 5 17 18 19,4,77827.70449707787,5,77951.87577381935,124.17127674148101,normal,0.0
39,HU7736_3421fd40.csv,77427.02672158458,161.53555555555556,2,2 3 4 5 17 18 19,5,77951.87577381935,17,78015.59930833106,63.72353451171505,normal,0.0
39,HU7736_3421fd40.csv,77427.02672158458,161.53555555555556,2,2 3 4 5 17 18 19,17,78015.59930833106,18,78094.76118731455,79.16187898348804,normal,0.0
39,HU7736_3421fd40.csv,77427.02672158458,161.53555555555556,2,2 3 4 5 17 18 19,18,78094.76118731455,19,78177.75370441073,82.99251709617619,normal,0.0
40,CA4323_3421d60d.csv,69344.03155676443,165.65111111111113,2,2 3 4 5 17 18 19,2,69344.03155676443,3,69489.92281744158,145.89126067714946,normal,0.0
40,CA4323_3421d60d.csv,69344.03155676443,165.65111111111113,2,2 3 4 5 17 18 19,3,69489.92281744158,4,69734.75460491626,244.8317874746874,normal,0.0
40,CA4323_3421d60d.csv,69344.03155676443,165.65111111111113,2,2 3 4 5 17 18 19,4,69734.75460491626,5,69855.84088099336,121.08627607709637,normal,0.0
40,CA4323_3421d60d.csv,69344.03155676443,165.65111111111113,2,2 3 4 5 17 18 19,5,69855.84088099336,17,69917.98122210107,62.14034110769728,normal,0.0
40,CA4323_3421d60d.csv,69344.03155676443,165.65111111111113,2,2 3 4 5 17 18 19,17,69917.98122210107,18,69995.1763463272,77.19512422613428,normal,0.0
40,CA4323_3421d60d.csv,69344.03155676443,165.65111111111113,2,2 3 4 5 17 18 19,18,69995.1763463272,19,70076.10693753278,80.93059120558796,normal,0.0
41,CZ5894_341f47c0.csv,5065.830407997923,164.10777777777778,1,0 1 5 17 18 19,0,5065.830407997923,1,5163.507327046333,97.67691904840919,normal,0.0
41,CZ5894_341f47c0.csv,5065.830407997923,164.10777777777778,1,0 1 5 17 18 19,1,5163.507327046333,5,5312.771346797746,149.26401975141349,normal,0.0
41,CZ5894_341f47c0.csv,5065.830407997923,164.10777777777778,1,0 1 5 17 18 19,5,5312.771346797746,17,5375.496079828086,62.724733030340204,normal,0.0
41,CZ5894_341f47c0.csv,5065.830407997923,164.10777777777778,1,0 1 5 17 18 19,17,5375.496079828086,18,5453.417177009325,77.921097181239,normal,0.0
41,CZ5894_341f47c0.csv,5065.830407997923,164.10777777777778,1,0 1 5 17 18 19,18,5453.417177009325,19,5535.108870953523,81.6916939441985,normal,0.0
42,CZ3088_34217f84.csv_1,53113.74008610585,165.65111111111113,2,12 13 14 20 21,12,53113.74008610585,13,53378.81514431612,265.0750582102701,normal,0.0
42,CZ3088_34217f84.csv_1,53113.74008610585,165.65111111111113,2,12 13 14 20 21,13,53378.81514431612,14,53559.95835668357,181.14321236744956,normal,0.0
42,CZ3088_34217f84.csv_1,53113.74008610585,165.65111111111113,2,12 13 14 20 21,14,53559.95835668357,20,53681.781766430075,121.82340974650468,normal,0.0
42,CZ3088_34217f84.csv_1,53113.74008610585,165.65111111111113,2,12 13 14 20 21,20,53681.781766430075,21,53747.1516199467,65.36985351662331,normal,0.0
43,ZH8970_3421a1d3.csv_1,59143.94147239365,144.5588888888889,1,0 1 5 17 18 19,0,58933.94147239365,1,59044.82736981871,110.8858974250624,normal,0.0
43,ZH8970_3421a1d3.csv_1,59143.94147239365,144.5588888888889,1,0 1 5 17 18 19,1,59044.82736981871,5,59214.27655950092,169.4491896822096,normal,0.0
43,ZH8970_3421a1d3.csv_1,59143.94147239365,144.5588888888889,1,0 1 5 17 18 19,5,59214.27655950092,17,59285.48364077024,71.20708126931859,normal,0.0
43,ZH8970_3421a1d3.csv_1,59143.94147239365,144.5588888888889,1,0 1 5 17 18 19,17,59285.48364077024,18,59373.94211052403,88.4584697537909,normal,0.0
43,ZH8970_3421a1d3.csv_1,59143.94147239365,144.5588888888889,1,0 1 5 17 18 19,18,59373.94211052403,19,59466.68107980588,92.73896928184813,normal,0.0
44,CA4345_3421d783.csv_1,68105.8259395707,161.0211111111111,1,2 3 4 5 17 18 21,2,68105.8259395707,3,68262.16574900242,156.3398094317164,normal,0.0
44,CA4345_3421d783.csv_1,68105.8259395707,161.0211111111111,1,2 3 4 5 17 18 21,3,68262.16574900242,4,68524.5320814267,262.36633242428564,normal,0.0
44,CA4345_3421d783.csv_1,68105.8259395707,161.0211111111111,1,2 3 4 5 17 18 21,4,68524.5320814267,5,68654.29040443264,129.75832300594064,normal,0.0
44,CA4345_3421d783.csv_1,68105.8259395707,161.0211111111111,1,2 3 4 5 17 18 21,5,68654.29040443264,17,68720.88115868144,66.59075424879701,normal,0.0
44,CA4345_3421d783.csv_1,68105.8259395707,161.0211111111111,1,2 3 4 5 17 18 21,17,68720.88115868144,18,68803.60490069694,82.72374201549269,normal,0.0
44,CA4345_3421d783.csv_1,68105.8259395707,161.0211111111111,1,2 3 4 5 17 18 21,18,68803.60490069694,21,68900.67747760314,97.0725769061971,normal,0.0
45,PN6229_3420d17c.csv_1,29999.514207672866,176.9688888888889,1,2 3 4 5 17 18 19,2,30279.514207672866,3,30416.07521330671,136.56100563384342,normal,0.0
45,PN6229_3420d17c.csv_1,29999.514207672866,176.9688888888889,1,2 3 4 5 17 18 19,3,30416.07521330671,4,30645.24915390802,229.17394060130624,normal,0.0
45,PN6229_3420d17c.csv_1,29999.514207672866,176.9688888888889,1,2 3 4 5 17 18 19,4,30645.24915390802,5,30758.591540235997,113.34238632797975,normal,0.0
45,PN6229_3420d17c.csv_1,29999.514207672866,176.9688888888889,1,2 3 4 5 17 18 19,5,30758.591540235997,17,30816.757789761225,58.166249525228274,normal,0.0
45,PN6229_3420d17c.csv_1,29999.514207672866,176.9688888888889,1,2 3 4 5 17 18 19,17,30816.757789761225,18,30889.01601650778,72.25822674655593,normal,0.0
45,PN6229_3420d17c.csv_1,29999.514207672866,176.9688888888889,1,2 3 4 5 17 18 19,18,30889.01601650778,19,30964.770814089756,75.75479758197477,normal,0.0
46,ADD8137_1,63277.59407591258,204.7488888888889,1,0 1 5 17 18 19,0,63027.59407591258,1,63105.882862788065,78.28878687548375,normal,0.0
