callsign entry_ac entry_recat entry_waypoint entry_RAT entry_speed entry_time2 ICAO
CPA365 A330 CAT_B 2 2510.127 409.5702 39407.982 H
CCA103 B737 CAT_D 44 867.111 355.9572 39425.907 M
HDA485 A330 CAT_B 14 2610.645 430.66404 39510.823 H
PIC160 A320 CAT_D 44 942.222 359.03304 39649.437 M
CPA509 B777 CAT_B 14 2668.131 438.35436 39677.635 H
PAL318 A320 CAT_D 17 2772.201 415.7226 39763.447 M
CPA912 A359 CAT_B 17 2908.901 444.28716 39818.566 H
THD630 A320 CAT_D 33 1791.588 490.4298 39921.857 M
ANA875 B737 CAT_D 14 2593.468 409.79016 40049.593 M
HDA397 A330 CAT_B 14 2754.479 400.78116 40086.008 H
HDA376 A320 CAT_D 17 3279.773 438.13476 40086.918 M
CPA503 B777 CAT_B 14 2836.193 435.71772 40203.524 H
CAL909 A330 CAT_B 14 2856.615 424.07244 40288.067 H
HKE813 A320 CAT_D 14 3067.411 405.83484 40375.28 M
CPA417 A330 CAT_B 14 3218.547 412.4268 40427.693 H
CPA499 A359 CAT_B 14 3115.768 436.81644 40726.917 H
CES203 A320 CAT_D 44 863.261 373.97448 40934.126 M
PIC164 A320 CAT_D 30 3084.291 495.70308 40940.862 M
HDA433 A330 CAT_B 14 3335.281 420.99624 40984.248 H
AJX809 B767 CAT_C 14 3151.896 430.00488 41271.813 H
CRK305 A330 CAT_B 44 922.13 341.45496 41276.123 H
CRK611 A330 CAT_B 14 3106.514 421.43544 41442.885 H
CPA533 B777 CAT_B 14 3188.291 436.15728 41463.689 H
RBA635 A320 CAT_D 23 3236.51 437.03604 41536.421 M
ANA873 B737 CAT_D 14 3222.485 342.11412 41656.003 M
HDA661 A330 CAT_B 1 2535.21 385.62012 41679.739 H
CCA111 A330 CAT_B 44 1184.262 363.20796 41756.367 H
SIA7980 B747 CAT_B 25 3269.685 503.61336 41809.007 H
CPA250 B777 CAT_B 44 1224.403 355.07808 42029.229 H
ACA015 B777 CAT_B 44 1460.332 389.79504 42276.331 H
HKE151 A320 CAT_D 14 2878.358 407.37312 42286.811 M
SIA856 A380 CAT_A 25 2957.447 480.9816 42419.844 S
HDA296 A320 CAT_D 44 1621.707 385.62012 42495.725 M
CPA421 A330 CAT_B 14 2894.606 421.875 42565.24 H
HDA791 A320 CAT_D 1 2241.85 413.30556 43030.734 M
MXD605 B737 CAT_D 30 2778.025 474.38964 43066.575 M
CRK679 A330 CAT_B 14 2777.563 421.875 43177.354 H
CPA906 A359 CAT_B 17 2737.99 454.39452 43315.489 H
HDA627 A320 CAT_D 1 2405.266 444.94632 43341.996 M
JSA697 A320 CAT_D 25 3155.266 475.0488 43345.658 M
CPA780 A330 CAT_B 23 2898.513 448.68168 43491.348 H
CPA347 A330 CAT_B 44 1388.41 354.63852 44161.539 H
HVN594 A320 CAT_D 30 2647.031 497.24136 44363.689 M
HKC830 A330 CAT_B 1 2321.841 435.71772 44369.907 H
HVN592 A320 CAT_D 44 1287.886 396.6066 44372.2 M
HDA609 A330 CAT_B 1 2078.808 400.34196 44697.572 H
CRK253 A330 CAT_B 14 2498.19 420.33708 44703.769 H
CPA841 B777 CAT_B 44 1239.052 413.30556 44920.707 H
CPA543 B777 CAT_B 14 2626.082 444.94632 44968.248 H
CPA282 A359 CAT_B 44 1240.682 335.74212 45046.516 H
GIA856 A330 CAT_B 23 2588.43 446.04504 45237.759 H
CRK113 A320 CAT_D 1 1986.946 386.49888 45360.614 M
HDA803 A330 CAT_B 2 2613.982 402.09948 45543.853 H
MDA1817 E190 CAT_E 14 2699.031 419.23836 45556.884 M
CPA142 A330 CAT_B 23 2470.286 457.03116000000006 45569.959 H
THA628 A330 CAT_B 33 2000.467 495.48347999999993 45916.824 H
CPA134 A359 CAT_B 23 2378.98 475.48836 45986.259 H
FJI391 A330 CAT_B 17 2425.539 436.81644 46038.192 H
CPA718 A330 CAT_B 25 2606.212 464.06232 46140.752 H
CRK237 A330 CAT_B 2 2416.107 432.86148 46143.711 H
HKE553 A320 CAT_D 30 2906.483 463.84272 46154.091 M
VNL303 A320 CAT_D 14 2496.42 405.17568 46156.576 M
EVA869 A330 CAT_B 14 2602.932 413.96472 46246.14 H
HDA728 A330 CAT_B 25 2665.191 481.86036 46285.433 H
HKC9366 A330 CAT_B 44 735.709 355.07808 46362.177 H
CPA501 B777 CAT_B 14 2988.298 449.12124 46486.925 H
HDA853 A320 CAT_D 44 929.325 390.8934 46517.0 M
CRK108 A320 CAT_D 33 2435.77 444.94632 46723.332 M
HDA207 A320 CAT_D 30 2173.954 490.20984 46723.414 M
HDA721 A320 CAT_D 44 991.272 379.24812 46733.664 M
CPA930 B777 CAT_B 17 3511.121 450.2196 46834.207 H
CPA766 B777 CAT_B 30 2904.686 504.05256 46872.247 H
