callsign entry_ac entry_recat entry_waypoint entry_RAT entry_speed entry_time2 ICAO
AIQ524 A320 CAT_D 33 3359.825 474.38964 67798.814 M
GTI8086 B747 CAT_B 44 2353.499 406.0548 67804.775 H
HDA641 A320 CAT_D 1 3668.657 464.06232 67813.079 M
CPA807 B777 CAT_B 44 2143.969 408.91104 68331.238 H
QTR816 B777 CAT_B 44 2133.916 393.9696 68436.33 H
CPA051 B747 CAT_B 44 2117.908 368.7012 68547.23 H
TGW980 A320 CAT_D 25 3785.207 453.51576 68591.258 M
HKE674 A320 CAT_D 14 3667.908 435.05856 68793.743 M
CPA581 B777 CAT_B 1 3242.784 471.09384 68932.326 H
HDA887 A330 CAT_B 44 2050.676 375.0732 69195.55 H
EVA6820 B777 CAT_B 33 2828.463 497.90052 69246.906 H
CPA100 B777 CAT_B 23 3655.228 462.96396 69305.115 H
HKE899 A320 CAT_D 14 3328.787 430.22448 69338.71 M
CPA734 B777 CAT_B 25 4206.7 460.98648 69461.559 H
PAL310 A320 CAT_D 17 3091.708 446.7042 69486.993 M
CPA104 A359 CAT_B 23 3450.226 485.6688 69715.796 H
AZG9471 B748 CAT_B 44 2236.279 417.04092 69735.799 H
CRK619 A330 CAT_B 14 3260.569 438.57432 69800.613 H
HDA745 A320 CAT_D 44 2092.159 376.17192 70185.474 M
CAL923 A330 CAT_B 1 2846.28 369.79992 70526.051 H
CPA507 B777 CAT_B 1 2881.847 469.99512 70884.148 H
HKE823 A320 CAT_D 1 2524.597 321.24024000000003 70958.204 M
BKP873 A320 CAT_D 33 2174.253 469.33596 71107.367 M
ANA8526 B763 CAT_C 25 3528.41 450.87876 71171.696 H
CPA716 A359 CAT_B 25 3570.944 460.32732 71332.599 H
CRK265 A330 CAT_B 14 2628.795 442.08972 71338.851 H
UAL159 B737 CAT_D 17 3191.799 445.16592 71619.277 M
CEB120 A320 CAT_D 17 3308.173 398.36412 71709.501 M
HKE871 A320 CAT_D 1 2114.89 393.09084 72069.466 M
CRK651 A320 CAT_D 1 2073.903 446.9238 72199.041 M
CCA117 B737 CAT_D 44 1526.777 403.1982 72557.491 M
AIQ502 A320 CAT_D 33 2492.859 474.17004 72614.112 M
UAE380 A380 CAT_A 44 1438.992 413.30556 72944.825 S
HDA841 A320 CAT_D 44 1451.328 420.99624 73066.039 M
AAR745 B747 CAT_B 14 2605.188 451.75788 74767.0 H
CRK283 A330 CAT_B 14 2408.235 431.98236 77602.692 H
HKE689 A320 CAT_D 14 2132.987 428.90616 78451.038 M
HDA855 A320 CAT_D 44 853.455 403.1982 79375.132 M
HKE647 A320 CAT_D 14 2176.203 442.74888 79447.559 M
CAL921 A330 CAT_B 14 2098.278 445.82508 80136.644 H
CPA926 A330 CAT_B 17 1797.812 442.74888 81000.74 H
HKE754 A320 CAT_D 33 1710.038 469.33596 81088.373 M
ABL391 A320 CAT_D 14 1464.958 437.6952 81333.228 M
AHK562 A330 CAT_B 30 1094.7 481.64076 81704.084 H
AAR969 B747 CAT_B 14 915.164 451.31832 81881.78 H
